c FILE			: graphs/g_1000_43.txt
a 191 196 98
a 267 446 99
a 259 1 99
a 136 182 98
a 707 97 98
a 918 977 90
a 172 33 97
a 776 766 94
a 129 19 95
a 938 129 98
a 2 267 91
a 379 442 98
a 786 286 93
a 101 26 96
a 148 39 93
a 273 16 91
a 50 32 90
a 464 27 90
a 571 564 92
a 523 1 95
a 126 566 90
a 4 501 98
a 273 258 98
a 438 813 90
a 876 891 90
a 161 626 99
a 376 269 97
a 305 399 98
a 571 2 96
a 293 573 95
a 79 97 96
a 206 210 99
a 430 933 96
a 329 939 90
a 776 16 90
a 266 195 93
a 54 26 90
a 198 101 91
a 384 657 95
a 292 785 90
a 196 43 98
a 432 48 98
a 369 81 99
a 501 78 99
a 345 516 98
a 439 392 97
a 491 460 95
a 255 317 96
a 300 266 95
a 8 555 97
a 391 422 94
a 211 426 93
a 235 110 98
a 71 290 94
a 254 300 97
a 229 167 92
a 491 453 94
a 142 877 91
a 535 594 99
a 274 329 93
a 151 644 93
a 634 616 98
a 773 627 90
a 379 133 97
a 252 64 93
a 501 626 94
a 844 820 97
a 509 505 98
a 884 252 92
a 198 113 90
a 157 824 99
a 711 347 91
a 672 238 91
a 695 774 96
a 801 933 90
a 359 367 92
a 835 594 97
a 626 144 96
a 554 511 93
a 570 648 91
a 800 755 92
a 751 547 99
a 360 112 90
a 74 324 90
a 376 297 91
a 127 894 99
a 227 730 90
a 366 54 94
a 502 516 96
a 33 17 95
a 838 585 93
a 266 127 95
a 751 8 91
a 417 4 94
a 17 20 99
a 35 70 92
a 258 398 96
a 910 176 97
a 71 1 93
a 293 629 94
a 164 180 93
a 189 438 96
a 71 189 91
a 23 323 90
a 195 148 92
a 63 64 98
a 379 191 95
a 35 229 96
a 532 167 94
a 548 675 94
a 102 63 94
a 23 835 94
a 399 9 94
a 754 273 92
a 129 473 91
a 807 613 99
a 158 161 95
a 20 95 98
a 266 258 91
a 783 504 90
a 127 63 90
a 876 335 98
a 149 142 96
a 604 101 91
a 204 460 98
a 766 54 99
a 542 976 94
a 158 142 97
a 766 759 94
a 539 664 91
a 845 113 94
a 594 598 96
a 5 501 93
a 117 206 91
a 719 57 95
a 977 976 97
a 801 564 92
a 392 33 94
a 876 564 94
a 222 192 97
a 550 509 93
a 722 566 93
a 63 71 92
a 836 335 96
a 519 629 93
a 680 726 92
a 789 752 94
a 27 26 96
a 661 160 90
a 1 276 90
a 633 691 92
a 609 563 94
a 130 668 97
a 348 5 91
a 282 786 95
a 620 520 97
a 11 73 94
a 691 66 95
a 634 512 96
a 192 504 90
a 189 696 92
a 17 1 94
a 495 461 99
a 782 754 92
a 213 744 94
a 476 407 92
a 168 133 97
a 73 512 94
a 754 2 90
a 270 2 98
a 391 329 94
a 17 127 99
a 555 782 90
a 149 168 92
a 226 664 94
a 848 755 95
a 911 879 92
a 516 862 98
a 668 94 95
a 351 344 92
a 984 969 95
a 707 328 96
a 532 554 98
a 16 23 96
a 711 649 96
a 785 769 94
a 502 581 90
a 626 516 99
a 970 741 97
a 160 540 94
a 158 415 92
a 735 344 90
a 328 439 95
a 532 43 90
a 876 391 95
a 2 55 91
a 423 298 96
a 887 759 99
a 517 582 95
a 305 86 98
a 384 376 97
a 991 188 96
a 501 129 96
a 11 129 94
a 942 877 91
a 97 112 94
a 609 47 93
a 164 742 91
a 386 527 99
a 252 314 98
a 847 97 97
a 566 66 95
a 660 597 90
a 759 793 94
a 770 582 93
a 188 472 94
a 112 88 90
a 699 492 93
a 129 134 94
a 512 324 99
a 901 636 98
a 754 938 91
a 273 516 94
a 511 570 94
a 698 980 92
a 321 854 97
a 410 665 98
a 73 870 93
a 876 860 93
a 266 259 94
a 66 63 90
a 504 479 99
a 304 289 93
a 192 939 95
a 922 767 98
a 63 345 93
a 94 210 93
a 485 484 96
a 102 23 93
a 520 536 98
a 651 629 92
a 89 198 90
a 64 161 97
a 1 39 98
a 32 429 92
a 722 473 99
a 711 710 94
a 911 658 98
a 282 94 95
a 352 348 94
a 770 377 96
a 42 383 96
a 862 613 99
a 691 567 90
a 917 911 94
a 502 36 92
a 417 182 97
a 238 120 98
a 501 110 90
a 127 165 92
a 884 254 93
a 813 344 91
a 501 516 94
a 54 274 97
a 672 50 90
a 601 43 91
a 673 649 94
a 26 11 94
a 783 127 96
a 82 845 90
a 35 801 96
a 961 956 97
a 35 879 94
a 523 516 96
a 142 520 98
a 973 298 91
a 51 394 93
a 101 307 94
a 703 523 94
a 519 508 95
a 345 283 98
a 767 329 96
a 886 925 92
a 266 323 99
a 283 110 96
a 51 8 98
a 761 633 90
a 445 136 95
a 351 336 93
a 441 266 92
a 219 532 91
a 979 351 98
a 979 703 97
a 516 151 90
a 2 9 97
a 142 16 93
a 422 501 92
a 261 324 91
a 32 601 95
a 78 313 91
a 782 501 91
a 502 9 93
a 32 43 91
a 127 501 98
a 660 679 91
a 20 54 98
a 520 527 94
a 704 939 98
a 422 297 94
a 252 379 96
a 101 610 98
a 566 191 94
a 78 198 99
a 776 504 95
a 332 82 92
a 711 321 90
a 19 35 98
a 347 752 90
a 101 601 93
a 188 130 96
a 862 82 96
a 564 2 90
a 505 40 95
a 119 338 95
a 273 320 97
a 504 141 94
a 82 582 95
a 594 782 98
a 67 320 99
a 828 766 91
a 879 129 96
a 520 519 94
a 648 511 90
a 441 469 91
a 1 136 97
a 266 175 91
a 376 168 99
a 922 241 95
a 960 804 94
a 126 383 96
a 137 245 92
a 54 616 99
a 758 286 98
a 844 835 93
a 210 188 99
a 660 251 96
a 16 54 90
a 157 915 92
a 255 581 99
a 485 110 91
a 120 183 92
a 470 414 93
a 144 423 96
a 160 354 99
a 502 517 95
a 527 213 90
a 78 269 96
a 814 367 90
a 220 564 92
a 707 329 97
a 78 79 97
a 266 313 96
a 703 984 96
a 902 945 97
a 789 797 96
a 418 824 96
a 141 430 98
a 175 911 96
a 752 782 94
a 800 520 93
a 104 5 90
a 189 195 93
a 609 734 91
a 369 252 95
a 110 120 91
a 259 142 94
a 298 328 93
a 644 363 99
a 786 782 94
a 863 66 98
a 852 344 99
a 167 63 97
a 51 238 98
a 751 578 90
a 454 899 94
a 945 491 97
a 581 85 92
a 570 578 93
a 195 351 98
a 504 70 90
a 688 164 94
a 20 901 90
a 1 8 95
a 509 832 90
a 16 20 98
a 762 774 93
a 9 637 97
a 433 665 97
a 797 47 95
a 391 487 93
a 539 664 96
a 501 127 94
a 352 415 92
a 418 157 93
a 430 395 93
a 464 167 92
a 601 758 95
a 141 517 95
a 814 189 97
a 484 470 90
a 391 1 99
a 407 398 91
a 547 602 96
a 488 286 94
a 175 237 92
a 626 627 91
a 376 484 93
a 817 595 91
a 679 703 95
a 251 70 91
a 175 226 90
a 754 761 92
a 752 786 97
a 130 1 93
a 175 160 90
a 854 367 94
a 532 1 92
a 726 667 92
a 8 23 90
a 141 40 93
a 627 642 95
a 8 148 98
a 238 222 96
a 612 616 91
a 564 67 96
a 210 195 91
a 601 213 92
a 191 210 95
a 761 847 96
a 251 578 95
a 817 4 91
a 195 188 97
a 727 469 90
a 814 314 99
a 707 824 92
a 5 259 95
a 752 726 96
a 1 957 90
a 770 692 95
a 16 47 92
a 585 571 99
a 360 332 95
a 300 276 90
a 251 282 91
a 64 63 95
a 8 73 91
a 158 595 93
a 790 755 97
a 321 314 91
a 95 235 93
a 634 649 99
a 387 761 95
a 19 141 90
a 539 85 90
a 344 8 93
a 134 415 95
a 751 505 94
a 798 770 91
a 254 344 96
a 158 689 96
a 524 86 95
a 282 532 92
a 448 314 96
a 737 126 99
a 470 442 96
a 16 501 99
a 509 79 90
a 398 922 92
a 630 941 94
a 766 414 96
a 533 527 91
a 446 438 99
a 595 532 95
a 566 73 93
a 1 438 91
a 4 227 97
a 33 189 92
a 439 970 94
a 164 180 98
a 680 88 93
a 266 267 90
a 564 189 90
a 516 767 94
a 461 360 98
a 884 384 98
a 196 942 98
a 752 894 96
a 651 133 96
a 682 554 98
a 617 102 92
a 262 8 92
a 251 16 97
a 386 323 96
a 101 354 93
a 189 488 97
a 657 8 91
a 540 790 98
a 672 234 91
a 66 129 90
a 304 328 94
a 661 376 90
a 229 104 92
a 1 23 92
a 254 691 99
a 164 101 91
a 548 672 90
a 348 57 96
a 415 429 96
a 305 283 91
a 63 1 92
a 188 191 94
a 626 376 90
a 644 204 96
a 692 582 93
a 946 667 94
a 752 267 91
a 379 254 94
a 758 387 99
a 438 446 97
a 501 641 92
a 972 494 98
a 148 297 97
a 566 35 96
a 136 667 93
a 898 813 91
a 626 2 95
a 680 555 95
a 126 501 90
a 502 627 94
a 42 508 99
a 141 2 90
a 585 85 94
a 398 633 99
a 66 595 95
a 379 4 92
a 751 251 96
a 4 252 92
a 767 395 90
a 172 604 94
a 755 505 99
a 198 4 94
a 573 758 99
a 282 251 97
a 251 533 94
a 984 741 96
a 36 129 95
a 73 699 93
a 636 651 91
a 23 101 97
a 438 266 98
a 191 26 96
a 254 316 97
a 223 847 90
a 191 408 92
a 495 441 90
a 175 144 95
a 86 602 91
a 501 63 90
a 862 831 99
a 27 180 93
a 276 24 99
a 501 573 97
a 43 12 90
a 276 387 91
a 206 238 90
a 173 157 91
a 316 441 91
a 258 602 94
a 597 20 92
a 448 930 90
a 148 39 96
a 23 8 94
a 282 401 93
a 642 536 95
a 755 908 99
a 785 848 93
a 377 752 99
a 66 126 95
a 691 626 94
a 520 39 94
a 211 329 98
a 54 39 94
a 151 276 90
a 317 251 98
a 633 563 91
a 509 148 96
a 191 894 98
a 35 32 91
a 657 532 96
a 161 176 92
a 149 133 94
a 314 323 95
a 251 94 97
a 570 585 96
a 109 362 98
a 164 387 95
a 516 585 95
a 695 782 92
a 454 324 90
a 566 445 94
a 129 508 93
a 17 2 99
a 752 4 97
a 104 370 98
a 516 519 99
a 879 314 99
a 689 642 92
a 414 88 90
a 501 540 92
a 151 213 96
a 979 786 96
a 401 198 93
a 543 242 94
a 207 188 91
a 816 886 98
a 23 879 98
a 835 203 91
a 586 563 92
a 235 86 92
a 369 619 90
a 335 1 98
a 710 535 96
a 509 790 97
a 70 539 98
a 270 141 93
a 642 762 95
a 289 39 91
a 259 786 97
a 807 660 96
a 548 235 98
a 848 941 95
a 63 316 90
a 151 1 92
a 258 887 96
a 520 5 98
a 12 40 99
a 649 627 93
a 252 39 96
a 581 578 91
a 172 32 99
a 773 804 99
a 11 50 98
a 254 116 95
a 126 335 96
a 94 532 99
a 880 910 90
a 207 161 90
a 800 432 97
a 16 19 92
a 137 838 96
a 119 985 93
a 876 133 95
a 283 862 96
a 136 2 97
a 641 524 91
a 876 286 91
a 33 2 91
a 252 387 95
a 328 16 94
a 110 74 97
a 627 127 96
a 11 1 99
a 792 664 98
a 460 137 98
a 376 126 90
a 55 305 92
a 813 516 97
a 314 5 90
a 548 266 94
a 172 609 94
a 336 283 93
a 4 81 91
a 133 633 91
a 328 64 94
a 502 255 96
a 88 214 90
a 292 42 98
a 605 730 98
a 751 879 98
a 179 55 98
a 508 9 91
a 723 223 90
a 722 220 90
a 26 129 91
a 282 48 90
a 188 782 91
a 689 816 98
a 317 770 95
a 9 774 97
a 633 929 90
a 383 453 96
a 532 1 96
a 32 1 94
a 11 542 91
a 51 50 94
a 524 776 99
a 151 152 97
a 39 42 98
a 886 636 93
a 47 39 97
a 501 39 90
a 142 210 93
a 366 63 98
a 564 726 92
a 422 94 99
a 508 602 99
a 485 391 94
a 394 401 93
a 151 19 95
a 36 5 93
a 195 73 98
a 1 351 91
a 969 970 90
a 101 94 95
a 355 86 98
a 252 9 91
a 252 2 92
a 657 627 98
a 649 891 98
a 543 661 96
a 42 11 96
a 376 392 98
a 8 261 93
a 411 536 94
a 347 116 91
a 439 689 99
a 251 126 99
a 751 1 93
a 550 523 94
a 344 754 95
a 832 942 92
a 161 672 99
a 501 710 98
a 57 547 90
a 879 657 99
a 508 836 97
a 344 328 99
a 290 64 92
a 941 4 96
a 276 320 99
a 407 501 91
a 946 564 95
a 504 570 97
a 648 445 90
a 442 441 90
a 517 767 91
a 769 582 90
a 290 790 98
a 172 2 94
a 629 160 99
a 517 548 97
a 204 157 98
a 745 860 91
a 391 149 98
a 32 101 97
a 755 770 90
a 134 370 93
a 109 266 99
a 276 11 99
a 19 16 91
a 609 745 99
a 516 94 93
a 446 43 96
a 391 149 98
a 533 32 91
a 63 5 92
a 17 320 90
a 664 167 96
a 633 554 95
a 285 141 91
a 463 461 92
a 2 362 93
a 328 425 90
a 82 335 99
a 283 313 90
a 610 586 92
a 152 5 98
a 758 508 95
a 845 783 96
a 182 16 93
a 533 602 98
a 766 752 90
a 432 442 97
a 845 797 95
a 398 19 95
a 604 574 94
a 359 828 96
a 64 314 90
a 167 173 97
a 737 564 99
a 520 805 93
a 4 629 91
a 517 914 93
a 127 629 98
a 658 633 95
a 786 252 91
a 298 710 97
a 142 410 96
a 17 173 91
a 355 848 92
a 36 536 94
a 442 234 99
a 136 168 91
a 953 484 92
a 172 210 98
a 323 26 90
a 11 792 95
a 595 734 96
a 305 384 94
a 66 566 95
a 4 429 99
a 251 126 93
a 867 117 93
a 32 70 93
a 339 479 92
a 456 923 93
a 219 597 93
a 148 24 96
a 836 821 92
a 323 790 90
a 126 5 95
a 782 616 91
a 633 570 93
a 972 429 91
a 487 484 93
a 751 508 90
a 626 157 98
a 648 883 96
a 658 915 96
a 564 502 96
a 432 445 95
a 316 347 98
a 550 706 99
a 267 379 98
a 814 511 90
a 877 954 92
a 564 64 93
a 563 641 96
a 85 229 94
a 454 457 94
a 258 188 92
a 347 292 98
a 33 23 99
a 555 683 97
a 790 259 97
a 386 422 92
a 98 97 97
a 620 558 90
a 456 956 98
a 782 939 93
a 33 660 96
a 823 729 92
a 97 71 95
a 422 626 90
a 422 267 99
a 879 914 96
a 391 345 94
a 160 66 94
a 276 332 94
a 109 73 96
a 104 298 91
a 627 176 99
a 629 384 97
a 88 547 94
a 35 348 91
a 985 453 96
a 854 769 96
a 175 729 94
a 707 939 97
a 798 783 94
a 395 145 90
a 33 39 95
a 688 8 96
a 914 923 91
a 145 581 95
a 630 229 90
a 391 411 98
a 63 39 91
a 270 259 98
a 961 502 97
a 262 313 95
a 119 26 96
a 211 70 96
a 751 509 92
a 35 754 94
a 658 189 92
a 32 563 97
a 82 130 96
a 376 813 95
a 366 116 95
a 895 320 99
a 289 414 93
a 165 54 91
a 142 651 91
a 532 664 95
a 719 675 98
a 276 305 99
a 848 363 92
a 414 391 98
a 149 430 98
a 557 789 94
a 566 67 99
a 578 814 90
a 19 675 98
a 258 407 94
a 566 314 99
a 105 89 95
a 977 689 90
a 344 63 93
a 321 27 93
a 188 229 99
a 512 509 99
a 63 331 90
a 555 512 91
a 880 891 99
a 137 270 90
a 149 387 96
a 570 649 97
a 453 64 99
a 976 726 91
a 665 609 94
a 535 570 91
a 258 254 91
a 605 730 90
a 894 835 95
a 73 214 97
a 477 352 95
a 71 261 90
a 539 994 90
a 273 323 90
a 790 602 98
a 535 126 93
a 179 33 93
a 469 946 99
a 286 782 91
a 899 823 90
a 151 761 98
a 470 472 90
a 5 42 97
a 883 88 93
a 642 47 99
a 273 1 90
a 130 380 90
a 456 66 91
a 359 113 90
a 323 101 92
a 78 867 96
a 384 408 95
a 504 11 90
a 637 699 93
a 161 511 91
a 199 383 92
a 956 453 92
a 167 386 96
a 17 469 95
a 477 445 93
a 32 33 93
a 269 456 97
a 74 12 90
a 152 636 99
a 445 836 96
a 255 605 97
a 332 230 93
a 938 877 94
a 469 195 98
a 973 168 95
a 642 634 96
a 109 57 99
a 869 367 93
a 36 252 96
a 261 307 96
a 626 395 92
a 136 167 90
a 112 95 95
a 445 449 92
a 251 626 97
a 563 610 98
a 304 391 99
a 23 773 99
a 516 859 94
a 33 24 98
a 548 660 95
a 519 831 97
a 377 630 94
a 78 516 93
a 880 520 90
a 377 259 97
a 533 661 92
a 203 244 98
a 501 688 99
a 335 214 98
a 566 504 94
a 220 94 92
a 64 255 90
a 298 98 98
a 641 16 93
a 223 50 94
a 532 501 95
a 179 109 97
a 254 9 94
a 251 852 99
a 47 148 97
a 141 234 95
a 851 282 90
a 95 94 98
a 274 252 91
a 285 36 92
a 571 564 91
a 597 4 96
a 188 689 95
a 42 95 97
a 35 27 91
a 688 578 97
a 81 79 92
a 446 438 96
a 86 79 97
a 898 767 91
a 657 533 92
a 2 292 93
a 196 252 94
a 863 860 98
a 479 286 91
a 74 67 98
a 383 773 94
a 1 94 90
a 969 945 94
a 4 70 94
a 134 262 96
a 50 35 94
a 636 645 97
a 242 48 92
a 20 112 95
a 823 292 99
a 42 148 99
a 316 112 92
a 167 229 98
a 42 667 91
a 2 508 91
a 86 578 99
a 104 97 92
a 33 673 99
a 237 847 92
a 582 941 92
a 266 800 98
a 383 338 92
a 620 594 94
a 359 345 92
a 2 127 94
a 101 585 92
a 5 11 92
a 214 235 98
a 66 19 97
a 504 542 93
a 39 348 95
a 410 2 97
a 33 204 96
a 688 641 93
a 942 831 92
a 479 442 91
a 40 23 92
a 752 439 93
a 71 706 91
a 430 51 90
a 324 66 92
a 219 292 90
a 710 742 94
a 567 735 99
a 195 227 91
a 399 957 92
a 176 36 96
a 164 133 90
a 70 574 94
a 282 359 96
a 362 785 99
a 144 11 92
a 616 241 94
a 392 408 90
a 119 766 90
a 94 313 96
a 594 579 98
a 738 505 96
a 176 672 95
a 550 175 95
a 32 16 92
a 845 790 90
a 210 213 91
a 4 35 98
a 519 917 90
a 891 883 95
a 463 441 93
a 32 20 95
a 460 8 97
a 941 441 98
a 761 27 94
a 223 207 95
a 152 168 90
a 876 907 96
a 425 488 96
a 133 751 90
a 316 442 97
a 1 384 98
a 300 657 94
a 4 456 91
a 970 688 97
a 320 335 97
a 2 470 94
a 379 254 96
a 255 126 93
a 39 157 98
a 266 282 96
a 35 914 93
a 182 244 90
a 352 89 94
a 157 251 92
a 11 504 90
a 773 828 90
a 57 683 98
a 813 570 92
a 320 136 93
a 505 665 99
a 251 911 95
a 719 566 95
a 754 136 92
a 270 207 98
a 4 1 92
a 81 50 95
a 699 198 90
a 274 142 97
a 902 758 96
a 57 47 99
a 262 786 95
a 141 273 95
a 519 548 99
a 98 817 91
a 283 551 91
a 5 98 98
a 442 547 95
a 32 269 98
a 102 734 92
a 751 258 94
a 229 222 91
a 238 244 94
a 266 329 91
a 617 689 96
a 116 104 96
a 816 2 90
a 470 970 96
a 63 94 99
a 1 4 91
a 759 776 90
a 33 66 97
a 151 329 93
a 539 602 90
a 335 78 93
a 751 876 90
a 359 798 94
a 355 133 94
a 595 594 94
a 86 648 95
a 71 946 93
a 251 938 97
a 969 828 93
a 800 89 93
a 54 554 91
a 210 540 92
a 460 16 99
a 695 976 92
a 63 313 99
a 844 204 92
a 658 634 98
a 402 19 91
a 520 832 94
a 144 142 90
a 35 32 94
a 761 751 92
a 585 777 97
a 266 798 91
a 751 776 90
a 63 376 91
a 17 269 94
a 109 32 97
a 785 501 94
a 94 219 97
a 116 74 98
a 751 629 92
a 283 33 96
a 145 19 96
a 66 203 98
a 9 509 99
a 64 2 90
a 12 136 93
a 501 70 97
a 636 133 92
a 555 532 93
a 273 27 94
a 783 418 97
a 282 432 90
a 377 255 98
a 879 887 96
a 773 328 95
a 877 627 98
a 835 117 93
a 417 425 98
a 629 626 99
a 26 88 92
a 276 907 98
a 320 511 93
a 845 797 97
a 188 33 91
a 220 485 94
a 789 612 96
a 769 682 95
a 711 672 93
a 415 367 91
a 463 199 94
a 751 845 95
a 66 535 93
a 32 441 94
a 11 4 96
a 20 252 99
a 95 113 97
a 141 633 94
a 42 12 94
a 70 195 93
a 9 43 94
a 301 519 96
a 35 285 92
a 161 50 96
a 383 387 95
a 573 566 96
a 116 505 95
a 509 790 94
a 516 110 98
a 167 12 96
a 79 20 99
a 255 5 92
a 438 469 90
a 813 610 99
a 790 12 94
a 39 98 99
a 532 785 96
a 563 751 90
a 266 579 98
a 502 558 91
a 657 664 96
a 290 98 90
a 127 192 96
a 504 532 98
a 1 85 99
a 5 755 97
a 703 859 94
a 297 16 91
a 1 789 93
a 862 894 95
a 508 19 99
a 104 869 99
a 441 144 97
a 953 331 97
a 4 723 97
a 438 439 92
a 630 601 92
a 129 392 90
a 16 79 93
a 258 524 97
a 542 501 90
a 519 550 92
a 602 786 95
a 17 398 91
a 142 27 93
a 54 23 96
a 223 637 94
a 886 948 99
a 172 183 93
a 210 585 90
a 1 688 93
a 110 331 96
a 9 70 98
a 289 285 91
a 244 683 92
a 8 19 94
a 63 366 98
a 344 78 98
a 55 680 98
a 141 127 91
a 540 85 98
a 133 188 91
a 1 97 96
a 126 23 91
a 320 823 93
a 220 911 93
a 338 369 95
a 929 866 97
a 539 74 95
a 17 751 99
a 8 17 91
a 703 954 94
a 564 502 93
a 1 254 95
a 836 867 93
a 454 259 96
a 79 252 96
a 564 578 99
a 380 502 96
a 213 151 96
a 408 158 96
a 547 47 95
a 536 774 96
a 16 269 97
a 203 244 96
a 391 754 97
a 555 867 95
a 695 324 94
a 142 161 98
a 445 938 99
a 109 126 99
a 252 16 99
a 8 9 93
a 9 418 92
a 251 484 90
a 172 2 96
a 759 762 95
a 276 369 92
a 164 766 90
a 283 567 90
a 376 501 90
a 141 11 92
a 134 172 93
a 94 47 97
a 254 251 93
a 706 581 91
a 509 1 93
a 4 26 92
a 616 844 96
a 704 821 96
a 23 563 93
a 813 523 93
a 251 261 97
a 259 627 96
a 211 195 93
a 945 960 95
a 33 292 91
a 24 11 96
a 627 752 96
a 158 179 91
a 112 16 90
a 109 859 92
a 182 198 92
a 359 238 92
a 251 516 98
a 16 4 91
a 226 164 91
a 526 636 97
a 63 800 99
a 579 9 94
a 517 814 98
a 252 17 90
a 689 814 90
a 254 126 99
a 636 354 96
a 110 609 92
a 464 438 91
a 648 946 90
a 384 394 98
a 316 160 90
a 94 338 95
a 828 39 93
a 832 774 96
a 101 220 99
a 645 113 91
a 813 800 93
a 33 173 98
a 379 945 95
a 737 738 97
a 886 26 97
a 722 157 92
a 402 902 96
a 104 206 99
a 24 173 94
a 97 605 94
a 97 270 91
a 252 254 93
a 511 504 94
a 168 533 93
a 24 149 93
a 813 158 95
a 50 33 90
a 651 520 91
a 351 555 90
a 945 948 92
a 722 469 96
a 504 657 96
a 563 609 91
a 630 782 95
a 40 680 96
a 19 79 94
a 879 633 96
a 876 508 94
a 782 501 92
a 536 2 96
a 754 320 92
a 891 894 96
a 679 672 95
a 636 88 99
a 516 269 95
a 594 532 94
a 391 769 91
a 446 126 99
a 726 64 92
a 502 652 94
a 285 286 98
a 9 8 98
a 229 383 90
a 116 609 92
a 251 258 96
a 66 94 94
a 573 636 91
a 11 251 92
a 301 113 93
a 270 505 96
a 36 679 93
a 602 86 91
a 851 767 96
a 226 241 91
a 66 504 97
a 676 242 91
a 862 859 92
a 790 930 99
a 922 384 97
a 73 63 96
a 70 526 93
a 141 160 92
a 542 511 90
a 658 657 90
a 425 35 91
a 95 477 94
a 755 692 91
a 620 574 95
a 95 630 93
a 540 668 95
a 384 23 99
a 198 695 91
a 984 328 90
a 4 64 99
a 954 391 90
a 570 910 91
a 316 112 92
a 210 571 97
a 398 407 90
a 129 262 92
a 636 11 96
a 917 408 98
a 629 51 90
a 642 641 95
a 195 710 95
a 914 645 98
a 495 448 92
a 755 511 97
a 879 884 94
a 848 345 97
a 354 869 91
a 540 602 99
a 751 876 99
a 130 145 91
a 255 94 99
a 869 112 92
a 126 204 94
a 395 657 93
a 351 438 99
a 64 71 94
a 380 66 98
a 633 938 99
a 430 149 96
a 582 81 94
a 767 517 92
a 285 42 93
a 464 51 90
a 657 9 99
a 269 828 92
a 548 610 91
a 605 105 93
a 777 652 97
a 439 377 96
a 270 277 98
a 144 629 91
a 557 51 93
a 8 126 96
a 39 161 95
a 94 344 96
a 735 734 92
a 251 276 98
a 172 141 99
a 729 602 95
a 445 141 90
a 504 255 97
a 64 63 90
a 63 282 92
a 766 769 93
a 89 836 98
a 24 9 95
a 119 117 95
a 457 191 99
a 491 492 95
a 64 78 96
a 883 136 91
a 136 473 94
a 251 252 98
a 933 477 94
a 453 329 93
a 57 320 94
a 305 352 97
a 297 20 91
a 17 47 91
a 2 94 91
a 689 94 97
a 972 848 95
a 751 567 97
a 915 908 99
a 679 626 92
a 234 119 95
a 377 948 96
a 899 754 93
a 127 161 96
a 797 930 96
a 439 192 93
a 773 305 97
a 23 54 92
a 97 438 96
a 758 539 92
a 816 66 91
a 517 642 90
a 261 259 96
a 251 1 90
a 20 23 94
a 1 172 92
a 706 988 90
a 472 487 90
a 398 899 96
a 8 9 98
a 960 604 96
a 64 1 96
a 127 908 94
a 504 844 95
a 774 24 99
a 384 262 98
a 626 70 96
a 512 633 98
a 144 19 95
a 579 710 90
a 547 578 90
a 176 130 90
a 636 876 93
a 324 293 93
a 641 761 96
a 505 1 97
a 211 710 94
a 543 551 99
a 70 179 92
a 332 439 90
a 32 511 90
a 648 386 94
a 63 16 90
a 585 641 94
a 198 126 90
a 348 237 97
a 536 660 98
a 273 204 99
a 399 821 91
a 222 142 94
a 35 8 97
a 415 293 94
a 314 127 99
a 484 165 99
a 32 175 98
a 383 445 97
a 512 508 95
a 816 16 96
a 33 751 98
a 710 398 94
a 332 354 98
a 307 23 95
a 453 648 90
a 641 501 97
a 67 456 96
a 188 81 96
a 127 172 91
a 188 144 95
a 516 741 97
a 261 12 90
a 422 464 95
a 134 430 93
a 626 509 90
a 316 262 98
a 626 953 93
a 116 566 90
a 344 282 96
a 313 751 92
a 129 410 98
a 58 148 97
a 94 71 90
a 554 47 90
a 32 258 94
a 660 820 92
a 789 167 99
a 773 804 90
a 376 2 92
a 813 524 92
a 597 588 98
a 633 581 94
a 290 523 93
a 637 699 98
a 422 891 93
a 32 658 99
a 304 274 97
a 706 738 91
a 942 543 92
a 282 472 91
a 523 532 96
a 710 713 94
a 601 70 91
a 252 379 99
a 134 399 97
a 167 969 96
a 446 133 99
a 838 320 95
a 210 454 92
a 707 222 96
a 258 741 99
a 78 332 97
a 33 2 97
a 285 251 93
a 845 43 92
a 67 517 91
a 692 641 99
a 439 470 93
a 376 285 96
a 95 211 97
a 251 35 95
a 828 766 99
a 35 192 95
a 70 851 92
a 109 547 94
a 915 414 97
a 17 23 97
a 651 167 93
a 255 1 97
a 536 161 93
a 95 970 98
a 831 379 98
a 511 504 97
a 550 204 95
a 838 829 97
a 891 713 95
a 354 347 90
a 210 472 99
a 597 12 93
a 813 838 91
a 102 735 94
a 66 191 93
a 582 392 90
a 828 578 91
a 317 470 92
a 35 97 97
a 789 414 98
a 66 285 95
a 1 331 95
a 33 176 91
a 578 817 99
a 63 126 90
a 210 331 94
a 167 35 95
a 33 160 97
a 835 329 91
a 563 689 96
a 82 152 93
a 682 509 93
a 610 517 93
a 755 759 93
a 81 328 90
a 814 886 90
a 918 668 93
a 667 376 92
a 157 429 99
a 823 313 95
a 472 551 94
a 609 616 95
a 574 564 93
a 329 282 95
a 27 902 93
a 285 82 91
a 504 629 98
a 520 752 97
a 64 23 90
a 564 604 93
a 229 320 96
a 95 134 91
a 636 26 91
a 754 570 97
a 877 970 97
a 47 554 98
a 134 939 99
a 790 512 98
a 331 504 92
a 867 720 97
a 211 213 92
a 558 652 96
a 42 542 94
a 869 586 99
a 241 641 94
a 377 254 96
a 695 729 93
a 488 20 96
a 782 532 98
a 776 758 99
a 282 54 92
a 19 12 91
a 649 634 92
a 517 32 96
a 714 199 98
a 347 354 94
a 524 710 95
a 313 1 94
a 254 782 97
a 127 491 98
a 595 594 96
a 27 558 98
a 282 542 99
a 136 213 90
a 32 33 95
a 314 352 97
a 367 335 93
a 172 344 92
a 512 502 98
a 160 167 97
a 26 23 94
a 94 573 93
a 922 792 96
a 182 126 94
